Año;Cod_Inst;Nombre_Institución;Tipo_Institución;Nombre_sede;Comuna_sede;Nombre_Región;Orden_Geográfico;Cód_Carrera;Carrera_genérica;Nombre_programa;Mención_Especialidad;Horario;Tipo_programa;Area_conocimiento;idgenerocarrera;Tipo_carrera;IngresoDirecto;Año_inicio;NombreCampus;Duración_semestres;Cód_campus;Cód_sede;Título;Grado_académico;Valor_matricula;Valor_arancel;Valor_título;Vacantes;Cód_sies;Pregado_postgrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;2900;Pedagogía Básica y menciones;Pedagogía en Educación Básica;;Diurno;Programa Regular;Educación;1007004;Profesional con Licenciatura;Ingreso Directo;1999;Playa Brava;9;1020001001;1020001;Profesor de Educación General Básica;Licenciado en Educación;$161.000;$2.106.000;$161.000;15;I81S1C16J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;20735;Pedagogía Básica y menciones;Pedagogía en Educación Básica Intercultural Bilingüe;;Diurno;Programa Regular;Educación;1007004;Profesional con Licenciatura;Ingreso Directo;2010;Playa Brava;8;1020001001;1020001;Profesor de Educación Básica Intercultural Bilingüe;Licenciado en Educacion;$161.000;$2.073.000;$161.000;;I81S1C126J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;2950;Pedagogía en Castellano y similares;Pedagogía en Lengua Castellana y Comunicación;;Diurno;Programa Regular;Educación;1007003;Profesional con Licenciatura;Ingreso Directo;2004;Playa Brava;10;1020001001;1020001;Profesor de Lengua Castellana y Comunicación;Licenciado en Educación;$161.000;$2.137.000;$161.000;20;I81S1C68J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;25262;Pedagogía en Educación Física y similares;Pedagogía en Educacion Física;;Diurno;Programa Regular;Educación;1007005;Profesional con Licenciatura;Ingreso Directo;2004;Playa Brava;10;1020001001;1020001;Profesor de Educación Física;Licenciado en Educación;$161.000;$2.106.000;$161.000;20;I81S1C107J1V3;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;10156;Pedagogía en Educación Física y similares;Pedagogía en Educación Física (P.E.);;Diurno;Programa Especial;Educación;1007005;Profesional con Licenciatura;Ingreso Directo;2005;;9;;1020001;Profesor de Educación Física;Licenciado en Educación;$161.000;$2.065.000;$161.000;;I81S1C107J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;15409;Pedagogía en Inglés y similares;Pedagogía en Inglés para Ens. Pre-Escolar, Básica y Media;;Diurno;Programa Regular;Educación;1007007;Profesional con Licenciatura;Ingreso Directo;2008;Playa Brava;10;1020001001;1020001;Profesor de Inglés para Enseñanza Pre-Escolar, Básica y Media;Licenciado en Educación;$161.000;$2.109.000;$161.000;25;I81S1C17J1V2;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;2945;Pedagogía en Matemáticas;Pedagogía en Matemáticas y Física;;Diurno;Programa Regular;Educación;1007008;Profesional con Licenciatura;Ingreso Directo;2004;Playa Brava;10;1020001001;1020001;Profesor de Matemática y Física;Licenciado en Educación;$161.000;$2.106.000;$161.000;12;I81S1C110J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;25479;Técnico en Deportes, Preparación Física, Recreación y similares;TNS en Actividad Física y Deportes;;Vespertino;Programa Regular;Educación;1007502;Técnico Nivel Superior;Ingreso Directo;2012;Playa Brava;5;1020001001;1020001;Técnico Nivel Sup. en Actividad Física y del Deporte;;$122.000;$1.544.000;$122.000;70;I81S1C242J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;17727;Técnico en Educación Parvularia;TNS Asistente en Educación de Párvulos;;Vespertino;Programa Regular;Educación;1007500;Técnico Nivel Superior;Ingreso Directo;2009;Playa Brava;5;1020001001;1020001;Técnico Nivel Sup. Asistente en Educación de Párvulos;;$122.000;$1.447.000;$122.000;100;I81S1C210J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Victoria;Victoria;Región de La Araucanía;12;34734;Técnico en Educación Parvularia;TNS Asistente en Educación de Párvulos;;Vespertino;Programa Regular;Educación;1007500;Técnico Nivel Superior;Ingreso Directo;2016;Victoria;5;1020002001;1020002;Técnico Nivel Sup. Asistente en Educación de Párvulos;;$114.000;$1.353.000;$114.000;70;I81S3C210J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Santiago;Santiago;Región Metropolitana;7;13764;Literatura y/o letras;Licenciatura en Lengua Inglesa (P.E.);;Vespertino;Programa Especial;Humanidades;1006012;Licenciatura;No es Ingreso Directo;2005;;3;;1020006;;Licenciatura en Lengua Inglesa  mención del Inglés como Lengua Extranjera;$139.000;$2.159.000;$139.000;;I81S7C106J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Antofagasta;Antofagasta;Región de Antofagasta;3;16182;Técnico en Traducción, Interpretación y similares;TNS Traductor Bilingüe Inglés Español;;Vespertino;Programa Regular;Humanidades;1006500;Técnico Nivel Superior;Ingreso Directo;2009;Antofagasta;4;1020004001;1020004;Técnico Nivel Sup. Traductor Bilingüe Inglés Español;;$122.000;$1.452.000;$122.000;;I81S6C72J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Arica;Arica;Región de Arica y Parinacota;1;16397;Técnico en Traducción, Interpretación y similares;TNS Traductor Bilingüe Inglés Español;;Vespertino;Programa Regular;Humanidades;1006500;Técnico Nivel Superior;Ingreso Directo;2009;Arica;5;1020005001;1020005;Técnico Nivel Sup. en Traducción Bilingüe Inglés - Español;;$122.000;$1.544.000;$122.000;40;I81S5C72J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Calama;Calama;Región de Antofagasta;3;18793;Técnico en Traducción, Interpretación y similares;TNS Traductor Bilingüe Inglés Español;;Vespertino;Programa Regular;Humanidades;1006500;Técnico Nivel Superior;Ingreso Directo;2010;;6;;1020003;Técnico Nivel Sup. Traductor Bilingüe Inglés Español;;$122.000;$1.452.000;$122.000;;I81S2C72J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;18797;Técnico en Traducción, Interpretación y similares;TNS Traductor Bilingüe Inglés Español;;Vespertino;Programa Regular;Humanidades;1006500;Técnico Nivel Superior;Ingreso Directo;2010;Playa Brava;5;1020001001;1020001;Técnico Nivel Sup. Traductor Bilingüe Inglés Español;;$122.000;$1.544.000;$122.000;40;I81S1C72J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Santiago;Santiago;Región Metropolitana;7;28007;Técnico en Traducción, Interpretación y similares;TNS Traductor Bilingüe Inglés Español;;Diurno;Programa Regular;Humanidades;1006500;Técnico Nivel Superior;Ingreso Directo;2013;San Pablo;5;1020006005;1020006;Técnico Nivel Sup. Traductor Bilingüe Inglés - Español;;$129.000;$1.452.000;$129.000;;I81S7C72J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Santiago;Santiago;Región Metropolitana;7;20736;Técnico en Traducción, Interpretación y similares;TNS Traductor Bilingüe Inglés Español;;Vespertino;Programa Regular;Humanidades;1006500;Técnico Nivel Superior;Ingreso Directo;2010;San Pablo;5;1020006005;1020006;Técnico Nivel Sup. Traductor Bilingüe Inglés Español;;$129.000;$1.452.000;$129.000;;I81S7C72J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Calama;Calama;Región de Antofagasta;3;31824;Técnico en Traducción, Interpretación y similares;TNS Traductor Bilingüe Ingles-Español;;Vespertino;Programa Regular;Humanidades;1006500;Técnico Nivel Superior;Ingreso Directo;2015;Loa;5;1020003001;1020003;Técnico Nivel Sup. Traductor Bilingüe Ingles-Español;;$122.000;$1.452.000;$122.000;;I81S2C72J2V2;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;36127;Traducción, Intérprete y similares;Traducción Inglés Castellano Inglés;Francés;Diurno;Programa Regular;Humanidades;1006002;Profesional con Licenciatura;Ingreso Directo;2017;Playa Brava;10;1020001001;1020001;Traductor Inglés Castellano Inglés M/ Francés;Licenciatura en Lengua Inglesa;$161.000;$2.071.000;$161.000;20;I81S1C496J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;2897;Traducción, Intérprete y similares;Traducción Inglés Español Inglés;;Diurno;Programa Regular;Humanidades;1006002;Profesional;Ingreso Directo;1999;Playa Brava;9;1020001001;1020001;Traductor Inglés Español Inglés;;$161.000;$1.989.000;$161.000;;I81S1C243J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;2896;Enfermería;Enfermería;;Diurno;Programa Regular;Salud;1009001;Profesional con Licenciatura;Ingreso Directo;1997;Playa Brava;10;1020001001;1020001;Enfermero(a);Licenciado en Enfermería;$161.000;$2.552.000;$161.000;40;I81S1C7J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Victoria;Victoria;Región de La Araucanía;12;2944;Enfermería;Enfermería;;Diurno;Programa Regular;Salud;1009001;Profesional con Licenciatura;Ingreso Directo;2004;Victoria;10;1020002001;1020002;Enfermero(a);Licenciado en Enfermería;$161.000;$2.555.000;$161.000;40;I81S3C7J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;28321;Fonoaudiología;Fonoaudiología;;Diurno;Programa Regular;Salud;1009002;Profesional con Licenciatura;No es Ingreso Directo;2013;Playa Brava;10;1020001001;1020001;Fonoaudiólogo;Licenciado en Fonoaudiología;$161.000;$2.736.000;$161.000;35;I81S1C452J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;13474;Kinesiología;Kinesiología;;Diurno;Programa Regular;Salud;1009010;Profesional con Licenciatura;Ingreso Directo;2006;Playa Brava;10;1020001001;1020001;Kinesiólogo;Licenciado en Kinesiología;$161.000;$2.574.000;$161.000;40;I81S1C69J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Victoria;Victoria;Región de La Araucanía;12;13459;Kinesiología;Kinesiología;Actividad Física y Deporte;Diurno;Programa Regular;Salud;1009010;Profesional con Licenciatura;Ingreso Directo;2007;Victoria;10;1020002001;1020002;Kinesiólogo;Licenciado en Kinesiología;$161.000;$2.598.000;$161.000;30;I81S3C69J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;28320;Odontología;Odontología;;Diurno;Programa Regular;Salud;1009005;Profesional con Licenciatura;No es Ingreso Directo;2013;Playa Brava;12;1020001001;1020001;Cirujano Dentista;Licenciado en Ciencias Odontológicas;$161.000;$4.047.000;$161.000;40;I81S1C450J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;2902;Química y Farmacia;Química y Farmacia;;Diurno;Programa Regular;Salud;1009006;Profesional con Licenciatura;Ingreso Directo;2000;Playa Brava;10;1020001001;1020001;Químico Farmacéutico;Licenciado en Química y Farmacia;$161.000;$2.972.000;$161.000;35;I81S1C19J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;22555;Técnico en Enfermería y Similares;TNS en Enfermería;;Vespertino;Programa Regular;Salud;1009500;Técnico Nivel Superior;Ingreso Directo;2008;Playa Brava;4;1020001001;1020001;Técnico Nivel Sup. en Enfermería;;$122.000;$1.564.000;$122.000;70;I81S1C213J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Victoria;Victoria;Región de La Araucanía;12;10901;Técnico en Enfermería y Similares;TNS en Enfermería (P.E.);;Diurno;Programa Especial;Salud;1009500;Técnico Nivel Superior;Ingreso Directo;2005;Victoria;4;1020002001;1020002;Técnico Nivel Sup. en Enfermería;;$114.000;$1.320.000;$114.000;;I81S3C213J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Calama;Calama;Región de Antofagasta;3;31831;Técnico en Enfermería y Similares;TNS Enfermería;;Vespertino;Programa Regular;Salud;1009500;Técnico Nivel Superior;Ingreso Directo;2015;Loa;5;1020003001;1020003;Técnico Nivel Sup. Enfermería;;$122.000;$1.452.000;$122.000;;I81S2C213J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Victoria;Victoria;Región de La Araucanía;12;31808;Técnico en Enfermería y Similares;TNS Enfermería;;Vespertino;Programa Regular;Salud;1009500;Técnico Nivel Superior;Ingreso Directo;2015;Victoria;5;1020002001;1020002;Técnico Nivel Sup. Enfermería;;$114.000;$1.404.000;$114.000;80;I81S3C213J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;2953;Ingeniería Civil Ambiental;Ingeniería Civil Ambiental;;Diurno;Programa Regular;Tecnología;1008057;Profesional con Licenciatura;Ingreso Directo;2004;Playa Brava;10;1020001001;1020001;Ingeniero Civil Ambiental;Licenciado en Ciencias de la Ingeniería;$161.000;$2.743.000;$161.000;15;I81S1C86J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;28024;Ingeniería Civil Electrónica y similares;Ingeniería Civil Electrónica;;Diurno;Programa Regular;Tecnología;1008022;Profesional con Licenciatura;Ingreso Directo;2013;Playa Brava;10;1020001001;1020001;INGENIERO CIVIL ELECTRONICA;Licenciado en Ciencias de la Ingeniería;$161.000;$2.594.000;$161.000;15;I81S1C426J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;2903;Ingeniería Civil en Computación y/o Informática;Ingeniería Civil en Computación e Informática;;Diurno;Programa Regular;Tecnología;1008005;Profesional con Licenciatura;Ingreso Directo;2000;Playa Brava;12;1020001001;1020001;Ingeniero Civil en Computación e Informática;Licenciado en Ciencias de la Ingeniería;$161.000;$2.775.000;$161.000;30;I81S1C11J1V2;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Victoria;Victoria;Región de La Araucanía;12;2942;Ingeniería Civil en Computación y/o Informática;Ingeniería Civil en Computación e Informática;;Diurno;Programa Regular;Tecnología;1008005;Profesional con Licenciatura;Ingreso Directo;2004;Victoria;10;1020002001;1020002;Ingeniero Civil en Computación e Informática;Licenciado en Ciencias de la Ingeniería;$161.000;$2.768.000;$161.000;;I81S3C11J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;2894;Ingeniería Civil en Metalurgia;Ingeniería Civil Metalúrgica;;Diurno;Programa Regular;Tecnología;1008029;Profesional con Licenciatura;Ingreso Directo;1996;Playa Brava;12;1020001001;1020001;Ingeniero Civil Metalúrgico;Licenciado en Ciencias de la Ingeniería;$161.000;$2.725.000;$161.000;25;I81S1C13J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;28023;Ingeniería Civil en Minas;Ingeniería Civil de Minas;;Diurno;Programa Regular;Tecnología;1008002;Profesional con Licenciatura;Ingreso Directo;2013;Playa Brava;10;1020001001;1020001;INGENIERO CIVIL de MINAS;Licenciado en Ciencias de la Ingeniería;$161.000;$2.725.000;$161.000;25;I81S1C425J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Antofagasta;Antofagasta;Región de Antofagasta;3;17165;Ingeniería Civil Industrial;Ingeniería Civil Industrial;Gestión;Vespertino;Programa Regular;Tecnología;1008004;Profesional con Licenciatura;Ingreso Directo;2009;Antofagasta;4;1020004001;1020004;Ingeniero Civil Industrial M/Gestión;Licenciado en Ciencias de la Ingeniería;$152.000;$3.495.000;$152.000;40;I81S6C12J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Calama;Calama;Región de Antofagasta;3;20732;Ingeniería Civil Industrial;Ingeniería Civil Industrial;;Diurno;Programa Regular;Tecnología;1008004;Profesional;Ingreso Directo;2010;;9;;1020003;Ingeniero Civil Industrial;;$152.000;$3.553.000;$152.000;;I81S2C240J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;2888;Ingeniería Civil Industrial;Ingeniería Civil Industrial;;Diurno;Programa Regular;Tecnología;1008004;Profesional con Licenciatura;Ingreso Directo;1985;Playa Brava;12;1020001001;1020001;Ingeniero Civil Industrial;Licenciado en Ciencias de la Ingeniería;$161.000;$2.736.000;$161.000;45;I81S1C12J1V2;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Santiago;Santiago;Región Metropolitana;7;20731;Ingeniería Civil Industrial;Ingeniería Civil Industrial;;Diurno;Programa Regular;Tecnología;1008004;Profesional;Ingreso Directo;2010;;9;;1020006;Ingeniero Civil Industrial;;$152.000;$3.495.000;$152.000;35;I81S7C127J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Victoria;Victoria;Región de La Araucanía;12;13460;Ingeniería Civil Industrial;Ingeniería Civil Industrial;;Diurno;Programa Regular;Tecnología;1008004;Profesional con Licenciatura;Ingreso Directo;2007;Victoria;12;1020002001;1020002;Ingeniero Civil Industrial;Licenciado en Ciencias de La Ingeniería;$161.000;$2.633.000;$161.000;;I81S3C12J1V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Calama;Calama;Región de Antofagasta;3;18791;Ingeniería Civil Industrial;Ingeniería Civil Industrial (P.E.);Gestión;Diurno;Programa Especial;Tecnología;1008004;Profesional con Licenciatura;No es Ingreso Directo;2010;;4;;1020003;Ingeniero Civil Industrial;Licenciado en Ciencias de la Ingeniería;$152.000;$3.553.000;$152.000;;I81S2C127J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;10162;Ingeniería Civil Industrial;Ingeniería Civil Industrial (P.E.);Gestión;Vespertino;Programa Especial;Tecnología;1008004;Profesional con Licenciatura;Ingreso Directo;2005;Playa Brava;3;1020001001;1020001;Ingeniero Civil Industrial;Licenciado en Ciencias de la Ingeniería;$152.000;$3.495.000;$152.000;30;I81S1C127J2V3;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Calama;Calama;Región de Antofagasta;3;21003;Ingeniería Ejecución Industrial y similares;Ing. Ejec. Industrial;;Diurno;Programa Regular;Tecnología;1008059;Profesional;Ingreso Directo;2010;;6;;1020003;Ingeniero Ejec. Industrial;;$152.000;$2.280.000;$152.000;;I81S2C102J2V1;Pregrado
2021;1020;U. ARTURO PRAT;Univ.;Iquique;Iquique;Región de Tarapacá;2;20729;Ingeniería Ejecución Industrial y similares;Ing. Ejec. Industrial;;Diurno;Programa Regular;Tecnología;1008059;Profesional;Ingreso Directo;2010;Playa Brava;6;1020001001;1020001;Ingeniero Ejec. Industrial;;$152.000;$2.449.000;$152.000;30;I81S1C102J2V1;Pregrado
